年度期別,縣市別,社區大學名稱,課程名稱,課程教師
110年春季班,臺南市,臺南市新營社區大學,鐵道社—糖業鐵道文化GO!,許乃懿
110年春季班,臺南市,臺南市新營社區大學,極氣太鼓,吳彩華
110年春季班,臺南市,臺南市新營社區大學,我的衣櫃故事─舊衣創意改造,吳佩珊
110年春季班,臺南市,臺南市新營社區大學,越語好好學─越南語發音基礎班,童氏容
110年春季班,臺南市,臺南市新營社區大學,纖維藝術專題—當代編籃,吳佩珊
110年春季班,臺南市,臺南市新營社區大學,農產加工愛東山—無毒健康一起來,黃冠雅、呂佩珍
110年春季班,臺南市,臺南市新營社區大學,書法社,林宗樑
110年春季班,臺南市,臺南市新營社區大學,QQ健康瑜珈,林宥棋
110年春季班,臺南市,臺南市新營社區大學,QQ Double瑜珈,林宥棋
110年春季班,臺南市,臺南市新營社區大學,後壁花藝—花與他們的產地,何信逸
110年春季班,臺南市,臺南市新營社區大學,肚皮舞—肢體美感訓練週三入門班,林君帆
110年春季班,臺南市,臺南市新營社區大學,彈奏吧．我的吉他,陳彥賓
110年春季班,臺南市,臺南市新營社區大學,油彩心迎新─油畫入門,張駿業
110年春季班,臺南市,臺南市新營社區大學,生活日語進階2─活用單字與句型,蔡佩錦
110年春季班,臺南市,臺南市新營社區大學,生活日語初級5—輕鬆開口說日語,蔡佩錦
110年春季班,臺南市,臺南市新營社區大學,基礎體適能動一動—白河分班,李奕潔
110年春季班,臺南市,臺南市新營社區大學,3D單人廣場舞—鹽水分班,莊佩蓁
110年春季班,臺南市,臺南市新營社區大學,生活日語中級2─句型單字全方位,蔡佩錦
110年春季班,臺南市,臺南市新營社區大學,周四上午二胡進階班,郭玟萁
110年春季班,臺南市,臺南市新營社區大學,鬥鬧熱工作隊：田野調查技藝首部曲,蔡佩如
110年春季班,臺南市,臺南市新營社區大學,【箏好玩】古箏入門,翁嘉貞
110年春季班,臺南市,臺南市新營社區大學,透過劇場探索「變老」那些事，創造生命可能性,曾靖雯
110年春季班,臺南市,臺南市新營社區大學,戶外採草趣—野地食草,王家曼
110年春季班,臺南市,臺南市新營社區大學,鄉村風之傢飾彩繪及烙燒畫之藝術,高真
110年春季班,臺南市,臺南市新營社區大學,搖滾你的咖啡、點心、午茶趣,湯淑慧
110年春季班,臺南市,臺南市新營社區大學,從傳統市場認識在地文化,蔡佩如等講師群
110年春季班,臺南市,臺南市新營社區大學,楊家老架式太極劍—鹽水分班,吳玉山
110年春季班,臺南市,臺南市新營社區大學,活力養生瑜伽,鄭麗?
110年春季班,臺南市,臺南市新營社區大學,品味植生活—身體綠手作,黃冠雅、呂佩珍
110年春季班,臺南市,臺南市新營社區大學,靜坐社—楊定一靜坐&螺旋舞,曾彥翔
110年春季班,臺南市,臺南市新營社區大學,自然農法與家庭菜園,沈俊源
110年春季班,臺南市,臺南市新營社區大學,簡單學習烏克麗麗-柳營分班,陳彥賓
110年春季班,臺南市,臺南市新營社區大學,水、植物、蝴蝶—生態大祕寶,黃嘉隆
110年春季班,臺南市,臺南市新營社區大學,輕鬆學繪畫─白河分班,楊家榆
110年春季班,臺南市,臺南市新營社區大學,帶著手機趴趴走，手機攝影進階班,鐘啟榮、林建穎
110年春季班,臺南市,臺南市新營社區大學,慢生活．瑜珈,李柏妤
110年春季班,臺南市,臺南市新營社區大學,超實用職場英語&基礎文法,陳怡潔
110年春季班,臺南市,臺南市新營社區大學,週一下午拳瑜珈—經絡拳養身課,曾小真
110年春季班,臺南市,臺南市新營社區大學,你所不知道的嘉南大圳,李秀珠
110年春季班,臺南市,臺南市新營社區大學,日語初級4—聽說讀寫一起學,李珍珍
110年春季班,臺南市,臺南市新營社區大學,小村有元氣—在地新生活實踐＋,張文彬
110年春季班,臺南市,臺南市新營社區大學,鳥海人魚畫室,呂佩珊
110年春季班,臺南市,臺南市新營社區大學,新營陶樂趣—陶笛入門班,鍾靜儀
110年春季班,臺南市,臺南市新營社區大學,趣味茶─【茶之道與美】,薄培琦
110年春季班,臺南市,臺南市新營社區大學,後壁體適能—肌力與體力,李宇翔
110年春季班,臺南市,臺南市新營社區大學,地理老師陪你看自然遺產,蔡文凱
110年春季班,臺南市,臺南市新營社區大學,中國笛社,徐淑玲
110年春季班,臺南市,臺南市新營社區大學,生活中的中醫-下午班,高琬淳
110年春季班,臺南市,臺南市新營社區大學,「藝」起交朋友，創意禪繞畫,楊英曼
110年春季班,臺南市,臺南市新營社區大學,我們與山的距離—登山社,曾彥翔
110年春季班,臺南市,臺南市新營社區大學,東山舒活瑜珈,蔡孝敏
110年春季班,臺南市,臺南市新營社區大學,看綜藝節目學法律（快樂有go正系列）,嚴奇均
110年春季班,臺南市,臺南市新營社區大學,楊家老架式太極拳—週一進階班,蔡牧謙
110年春季班,臺南市,臺南市新營社區大學,楊家老架式太極刀社,蔡牧謙
110年春季班,臺南市,臺南市新營社區大學,自然生態攝影社,黃嘉隆
110年春季班,臺南市,臺南市新營社區大學,數位單眼自然攝影班,黃嘉隆
110年春季班,臺南市,臺南市新營社區大學,鬥陣學手語─活用溝通與生活,陳南雄、陳淑泙
110年春季班,臺南市,臺南市新營社區大學,小小繪本裡住著大大的世界 – 一起讀繪本、畫繪本,朱勵雯
110年春季班,臺南市,臺南市新營社區大學,卡拉OK輕鬆唱,李秋鶯
110年春季班,臺南市,臺南市新營社區大學,帶著手機趴趴走，手機攝影很簡單基礎班,鐘啟榮、林建穎
110年春季班,臺南市,臺南市新化社區大學,台灣大地尋寶,王良傑
110年春季班,臺南市,臺南市新化社區大學,我們一起去微旅行-認識水環境,吳首賢
110年春季班,臺南市,臺南市新化社區大學,「趣」我們的新市,呂宗憲等師資群
110年春季班,臺南市,臺南市新化社區大學,愛上日語(初級一),邱苑伶
110年春季班,臺南市,臺南市新化社區大學,快樂學日語,汪芸曲
110年春季班,臺南市,臺南市新化社區大學,日本語進階列車,汪芸曲
110年春季班,臺南市,臺南市新化社區大學,大家來說日語 (初級二),楊惠茹
110年春季班,臺南市,臺南市新化社區大學,日語簡單學(進階二),楊惠茹
110年春季班,臺南市,臺南市新化社區大學,生活好日語(進階一),邱苑伶
110年春季班,臺南市,臺南市新化社區大學,輕鬆學日語(初級二),周子琪
110年春季班,臺南市,臺南市新化社區大學,韓語會話(初級三),洪于絜
110年春季班,臺南市,臺南市新化社區大學,愛上日語~50音入門班,邱苑伶
110年春季班,臺南市,臺南市新化社區大學,快樂輕鬆學50音,周子琪
110年春季班,臺南市,臺南市新化社區大學,英語繪本教我的事,鄭勝芬
110年春季班,臺南市,臺南市新化社區大學,基礎越南語－日常生活,范美玲
110年春季班,臺南市,臺南市新化社區大學,DIY木工,鄭宗倫
110年春季班,臺南市,臺南市新化社區大學,手作暖木食器,黃英信
110年春季班,臺南市,臺南市新化社區大學,創藝花式拼布,林惠蘭
110年春季班,臺南市,臺南市新化社區大學,布花時間,陳惠娟
110年春季班,臺南市,臺南市新化社區大學,皮革FUN手作,李澤宏
110年春季班,臺南市,臺南市新化社區大學,手作捏陶,王蘭芬
110年春季班,臺南市,臺南市新化社區大學,有趣的不織布與毛線,王菀惠
110年春季班,臺南市,臺南市新化社區大學,趣味羊毛氈,鄭浚弘
110年春季班,臺南市,臺南市新化社區大學,春仔花工藝好纏教室,尤姵芸
110年春季班,臺南市,臺南市新化社區大學,小型農機維修與保養,陳光輝
110年春季班,臺南市,臺南市新化社區大學,居家水電維修實作,李和成、呂宜霖
110年春季班,臺南市,臺南市新化社區大學,居家水電DIY,郭慶祚
110年春季班,臺南市,臺南市新化社區大學,輕鋁行鋁線創藝,李長榮
110年春季班,臺南市,臺南市新化社區大學,健康栽植趣,蘇英彥等師資群
110年春季班,臺南市,臺南市新化社區大學,早安~幸福瑜珈,莊素金、高巧齡
110年春季班,臺南市,臺南市新化社區大學,流動瑜珈,吳媚香
110年春季班,臺南市,臺南市新化社區大學,活力瑜珈,吳媚香
110年春季班,臺南市,臺南市新化社區大學,健康瑜珈,李美津
110年春季班,臺南市,臺南市新化社區大學,美體瑜珈,鄭淑月
110年春季班,臺南市,臺南市新化社區大學,生活瑜珈,陳淑惠
110年春季班,臺南市,臺南市新化社區大學,愛上瑜珈,湯顏花
110年春季班,臺南市,臺南市新化社區大學,手工皂、保養品實作,吳秀琴
110年春季班,臺南市,臺南市新化社區大學,創意手工皂,胡秀靜
110年春季班,臺南市,臺南市新化社區大學,快樂小田農,許恩嫚
110年春季班,臺南市,臺南市新化社區大學,跟著四季玩手作,許恩嫚
110年春季班,臺南市,臺南市新化社區大學,社交舞,郭念鏵
110年春季班,臺南市,臺南市新化社區大學,活力塑身有氧韻律,莊淑英
110年春季班,臺南市,臺南市新化社區大學,挑戰自我~獨輪車,謝耀宗
110年春季班,臺南市,臺南市新化社區大學,愛做點心,何美鳳
110年春季班,臺南市,臺南市新化社區大學,啡嚐生活,陳勇亨
110年春季班,臺南市,臺南市新化社區大學,家庭咖啡賞味趣,蔡曜聰
110年春季班,臺南市,臺南市新化社區大學,在地農產品加工應用,陳銘學
110年春季班,臺南市,臺南市新化社區大學,不只是豆腐,陳郁玲等講師群
110年春季班,臺南市,臺南市新化社區大學,手腦並用樂悠遊,彭?萱、田月雲、鄒佳芳
110年春季班,臺南市,臺南市新化社區大學,「手」護大自然,劉峻儒、王菀惠
110年春季班,臺南市,臺南市新化社區大學,健康好活力～樂活好生活,田月雲、劉峻儒
110年春季班,臺南市,臺南市新化社區大學,歡樂美術班,楊慧華
110年春季班,臺南市,臺南市新化社區大學,版畫旅行,張郁雅
110年春季班,臺南市,臺南市新化社區大學,轉身愛油畫,陳春陽
110年春季班,臺南市,臺南市新化社區大學,油畫締結蠟染,黃慧蘭
110年春季班,臺南市,臺南市新化社區大學,水彩繪生活,黃富杰
110年春季班,臺南市,臺南市新化社區大學,歡喜來玩陶,王蘭芬
110年春季班,臺南市,臺南市新化社區大學,書法之樂,林幸絹
110年春季班,臺南市,臺南市新化社區大學,大家學書法,汪山河
110年春季班,臺南市,臺南市新化社區大學,進階影片剪輯與美編應用,賴騏濬
110年春季班,臺南市,臺南市新化社區大學,洋溢幸福~歡樂造型氣球(基礎班),楊振豐
110年春季班,臺南市,臺南市新化社區大學,就是愛氣球~造型氣球,林育嬋
110年春季班,臺南市,臺南市新化社區大學,社區飛胡班~飛揚的胡琴聲(二胡進階班),周仁章
110年春季班,臺南市,臺南市新化社區大學,快樂學二胡(入門),林佳雯
110年春季班,臺南市,臺南市新化社區大學,快樂學二胡(進階),林佳雯
110年春季班,臺南市,臺南市新化社區大學,有胡同響~二胡樂(進階),林春葉
110年春季班,臺南市,臺南市新化社區大學,複管陶笛輕鬆學,蔡旺龍
110年春季班,臺南市,臺南市新化社區大學,箏好玩,翁嘉貞
110年春季班,臺南市,臺南市新化社區大學,夏威夷小吉他~烏克麗麗簡單學,張建豪
110年春季班,臺南市,臺南市新化社區大學,快樂彈吉他,陳厚潤
110年春季班,臺南市,臺南市新化社區大學,中東肚皮舞,褚皎君
110年春季班,臺南市,臺南市新化社區大學,逗陣來唱歌,滕宏發
110年春季班,臺南市,臺南市新化社區大學,流行音樂教唱藝術研習班,黃偉霖、李佳燕
110年春季班,臺南市,臺南市新化社區大學,八種風格玩色鉛筆插畫,鄭元欽
110年春季班,臺南市,臺南市新化社區大學,油彩真心畫,張駿業
110年春季班,臺南市,臺南市新化社區大學,柳阮忘返-柳琴阮咸合奏趣,吳如晴
110年春季班,臺南市,臺南市南關社區大學,色鉛筆的異想世界,王瑞珠
110年春季班,臺南市,臺南市南關社區大學,書法,謝福龍
110年春季班,臺南市,臺南市南關社區大學,版畫工作坊-進階凸版2.0,張郁雅
110年春季班,臺南市,臺南市南關社區大學,油畫基礎班,李慈嫻
110年春季班,臺南市,臺南市南關社區大學,傳統工藝-糊紙～牛轉乾坤(上),吳文進
110年春季班,臺南市,臺南市南關社區大學,傳統工藝-糊紙～牛轉乾坤(下),吳文進
110年春季班,臺南市,臺南市南關社區大學,生活學英文,林孟蓁
110年春季班,臺南市,臺南市南關社區大學,會說話，其實很簡單,莊名賢
110年春季班,臺南市,臺南市南關社區大學,素描水彩油畫,劉耀文
110年春季班,臺南市,臺南市南關社區大學,水墨進階創作,王源和
110年春季班,臺南市,臺南市南關社區大學,裁雲剪水-玻璃剪黏,戴瑋志
110年春季班,臺南市,臺南市南關社區大學,歡迎來做客-認識客家歌謠文學,鄧秀鳳
110年春季班,臺南市,臺南市南關社區大學,來學日本語(初階二),黃盈祿
110年春季班,臺南市,臺南市南關社區大學,來學日本語(初階一),黃盈祿
110年春季班,臺南市,臺南市南關社區大學,聽說讀寫英語,李苑菁
110年春季班,臺南市,臺南市南關社區大學,楊家老架太極拳1(B班),蘇坤林
110年春季班,臺南市,臺南市南關社區大學,舞出青春—恰恰(1) 華爾茲(1),黃宣憓
110年春季班,臺南市,臺南市南關社區大學,難得糊塗學南胡--二胡進階,周仁章
110年春季班,臺南市,臺南市南關社區大學,藝起玩竹編,紀西花
110年春季班,臺南市,臺南市南關社區大學,流行吉他的樂趣彈唱,莊淇雯
110年春季班,臺南市,臺南市南關社區大學,創意太鼓,林韻慈
110年春季班,臺南市,臺南市南關社區大學,舞動南關之美,張訓榮
110年春季班,臺南市,臺南市南關社區大學,揹著相機趴趴GO-攝影研習進階,張萬興
110年春季班,臺南市,臺南市南關社區大學,烏克麗麗四弦琴班,邱如凰
110年春季班,臺南市,臺南市南關社區大學,石雕好好玩,董炎山
110年春季班,臺南市,臺南市南關社區大學,弦音飄揚~二胡中階,黃柏茹
110年春季班,臺南市,臺南市南關社區大學,蜂類生態與實際應用,葉柏廷
110年春季班,臺南市,臺南市南關社區大學,楊家老架太極拳1(A班),蘇坤林
110年春季班,臺南市,臺南市南關社區大學,原木文創美學,李金昇
110年春季班,臺南市,臺南市南關社區大學,顧鄉學堂-龍崎綠生活,紀西花
110年春季班,臺南市,臺南市南關社區大學,春仔花,吳秀月
110年春季班,臺南市,臺南市南關社區大學,舊衣改造DIY,何旻樺
110年春季班,臺南市,臺南市南關社區大學,中東肚皮舞,蔡幸茹
110年春季班,臺南市,臺南市南關社區大學,蝶谷巴特手作班,陳淑卿
110年春季班,臺南市,臺南市南關社區大學,登山趣-登山基礎教育,郭煜焮
110年春季班,臺南市,臺南市南關社區大學,香氛自我養生鬆筋趣,張秀珠
110年春季班,臺南市,臺南市南關社區大學,玩布手作衣飾,何旻樺
110年春季班,臺南市,臺南市南關社區大學,烏克麗麗愛樂GO,楊明松
110年春季班,臺南市,臺南市南關社區大學,愛上瑜珈B,湯顏花
110年春季班,臺南市,臺南市南關社區大學,中餐料理技術養成班,蕭宗隆
110年春季班,臺南市,臺南市南關社區大學,融合風肚皮舞,蔡幸茹
110年春季班,臺南市,臺南市南關社區大學,拈花惹草過生活-花藝創作,陳美雲
110年春季班,臺南市,臺南市南關社區大學,胡琴重奏班II,張仕杰
110年春季班,臺南市,臺南市南關社區大學,皮拉提斯墊上核心B,方玉如
110年春季班,臺南市,臺南市南關社區大學,藝起彈箏趣,黃俊錫
110年春季班,臺南市,臺南市南關社區大學,新飾覺手作金屬線編織設計,吳昱錚
110年春季班,臺南市,臺南市南關社區大學,小提琴,曾乃維
110年春季班,臺南市,臺南市南關社區大學,永生花裝飾設計,陳淑卿
110年春季班,臺南市,臺南市南關社區大學,皮拉提斯墊上核心A,方玉如
110年春季班,臺南市,臺南市南關社區大學,沉穩的悠揚樂音-大提琴,謝宗潤
110年春季班,臺南市,臺南市南關社區大學,基礎瑜珈與脈輪,甘翰馨
110年春季班,臺南市,臺南市南關社區大學,繩遊自然-種子手作樂,林玉玲
110年春季班,臺南市,臺南市南關社區大學,創意生活陶,吳家慧
110年春季班,臺南市,臺南市南關社區大學,日本手鞠&實用飾品創作,蘇清雲
110年春季班,臺南市,臺南市南關社區大學,漫活瑜珈,陳秋霞
110年春季班,臺南市,臺南市南關社區大學,浪漫花卉水晶飾品創作,吳昱錚
110年春季班,高雄市,高雄市旗美社區大學,美濃樂團,游子程
110年春季班,高雄市,高雄市旗美社區大學,心靈悠客－烏克麗麗旗美社團,鍾添富
110年春季班,高雄市,高雄市旗美社區大學,活力有氧,徐淑萍
110年春季班,高雄市,高雄市旗美社區大學,城鄉文化生態探索,林忠安
110年春季班,高雄市,高雄市旗美社區大學,小型農業機械保養與改良,陳光輝
110年春季班,高雄市,高雄市旗美社區大學,輕鬆學日本語(初級基礎班),黃蔓喬
110年春季班,高雄市,高雄市旗美社區大學,生活繪畫,馬若珊
110年春季班,高雄市,高雄市旗美社區大學,筋膜放鬆修復瑜珈,劉德文
110年春季班,高雄市,高雄市旗美社區大學,客家話－季節生活學（春夏篇）,陳惠文
110年春季班,高雄市,高雄市旗美社區大學,日本歌唱及日本舞蹈班,黃蔓喬
110年春季班,高雄市,高雄市旗美社區大學,書法藝術——顏真卿楷書〈多寶塔碑〉,郭伯佾
110年春季班,高雄市,高雄市旗美社區大學,植物冷染－藍染美學,洪靜文
110年春季班,高雄市,高雄市旗美社區大學,響樂人生─薩克斯風班,林長志
110年春季班,高雄市,高雄市旗美社區大學,走動社區歌唱班－甲仙班,徐淑容
110年春季班,高雄市,高雄市旗美社區大學,生活手捏陶,朱金敏
110年春季班,高雄市,高雄市旗美社區大學,油畫與生活美學,張美蓮
110年春季班,高雄市,高雄市旗美社區大學,走動社區歌唱班－內門班,徐淑容
110年春季班,高雄市,高雄市旗美社區大學,友善農耕‧心境界─植物營養與肥料篇,林孟姿
110年春季班,高雄市,高雄市旗美社區大學,靜心瑜伽─身心靈的探索與修鍊,林淑華
110年春季班,高雄市,高雄市旗美社區大學,客家民謠班（下晝）,吳文淳
110年春季班,高雄市,高雄市旗美社區大學,客家民謠班（暗晡頭）,吳文淳
110年春季班,高雄市,高雄市旗美社區大學,音樂萬花筒．一起來玩非洲鼓,張晏萍
110年春季班,高雄市,高雄市旗美社區大學,山谷裡的烘焙教室,林茂興
110年春季班,高雄市,高雄市旗美社區大學,走入荒野的木工,王文明
110年春季班,高雄市,高雄市旗美社區大學,瓠藝天地－基礎班,林秀珠
110年春季班,高雄市,高雄市旗美社區大學,養生太極拳－旗山班,陳鵬傑
110年春季班,高雄市,高雄市旗美社區大學,動手玩烘焙－在地農產運用,林英元
110年春季班,高雄市,高雄市旗美社區大學,精緻烘焙班,林英元
110年春季班,高雄市,高雄市旗美社區大學,竹韻笛聲演奏班,林長志
110年春季班,高雄市,高雄市旗美社區大學,里山生活學－竹之物語,陳詠笙
110年春季班,高雄市,高雄市旗美社區大學,健康生活帶著走－陳氏養生太極拳,陳國仁
110年春季班,高雄市,高雄市旗美社區大學,地方特色料理,余沛葒
110年春季班,高雄市,高雄市旗美社區大學,與山同行─安全登山篇,黃成江
110年春季班,高雄市,高雄市旗美社區大學,走一條回家的路-卡那卡那富文化探索,翁博學 翁美英
110年春季班,高雄市,高雄市旗美社區大學,自由舞蹈 自我敘事-開展心靈野地,劉崇鳳
110年春季班,高雄市,高雄市旗美社區大學,自然建築你也可以(2)─土團牆應用實作,周盟桂
110年春季班,高雄市,高雄市旗美社區大學,衣起來改造,黃金緣
110年春季班,高雄市,高雄市旗美社區大學,內山竹編,葉怡麟
110年春季班,高雄市,高雄市第一社區大學,快樂讀繪本說英文,鄭桂珊
110年春季班,高雄市,高雄市第一社區大學,園藝治療輕鬆來,李怡璇
110年春季班,高雄市,高雄市第一社區大學,瑜珈的自我練習 (Andiappan Yoga & Self-practice),李書銘
110年春季班,高雄市,高雄市第一社區大學,農產加工與應用(3/15開課),余沛葒、洪玉秀
110年春季班,高雄市,高雄市第一社區大學,手工皂與美顏養身DIY,潘秋雲
110年春季班,高雄市,高雄市第一社區大學,手語談心－認識無聲的世界,吳雅麗、洪文廣
110年春季班,高雄市,高雄市第一社區大學,身心安頓 [進階],張美紅
110年春季班,高雄市,高雄市第一社區大學,簡易學楷書,陳文鋒
110年春季班,高雄市,高雄市第一社區大學,好學實用日本語,錢秋茜
110年春季班,高雄市,高雄市第一社區大學,縫紉機再體驗Part I簡易縫紉,林美利
110年春季班,高雄市,高雄市第一社區大學,閒琴藝致-二胡,蕭鐘淇
110年春季班,高雄市,高雄市第一社區大學,舞蹈與身體的美學之旅,陳依婷
110年春季班,高雄市,高雄市第一社區大學,中東舞(肚皮舞)與文化賞析,吳淑雯
110年春季班,高雄市,高雄市第一社區大學,認識高雄、走讀壽山,柯耀源
110年春季班,高雄市,高雄市第一社區大學,手作木食器,王炳文
110年春季班,高雄市,高雄市第一社區大學,新聞事件的法律觀點,尤挹華
110年春季班,高雄市,高雄市第一社區大學,歡戲逗陣 (3/9開課),陳昭錦
110年春季班,高雄市,高雄市第一社區大學,愛上輕巧易學的烏克麗麗,林聖雄
110年春季班,高雄市,高雄市第一社區大學,幸福農耕 健康蔬果友善栽培,翁益發等講師群
110年春季班,高雄市,高雄市第一社區大學,身心安頓,張美紅
110年春季班,高雄市,高雄市第一社區大學,美麗人聲,許瓊文
110年春季班,高雄市,高雄市第一社區大學,樂來樂有趣─古典音樂萬花筒,戴秀倫
110年春季班,高雄市,高雄市第一社區大學,傳統音樂研習-古箏,朱淑月
110年春季班,高雄市,高雄市第一社區大學,台灣竹枝詞賞析(三),林鳳珠
110年春季班,高雄市,高雄市第一社區大學,聊藝論哲玩建築,陳世良
110年春季班,高雄市,高雄市第一社區大學,喜悅.和諧.自然,王素茹等講師群
110年春季班,高雄市,高雄市第一社區大學,學母語寫羅馬字,陳金花等講師群
110年春季班,高雄市,高雄市第一社區大學,指尖上的芭蕾-電子琴教學,胡麗珠等講師群
110年春季班,高雄市,高雄市第一社區大學,太極養生,黃俊憲
110年春季班,高雄市,高雄市第一社區大學,瓷器的創藝生活-手作食器,黃國維
110年春季班,高雄市,高雄市第一社區大學,自然生態學習與環境議題討論,王春智
110年春季班,高雄市,高雄市第一社區大學,老宅回春,呂致遠
110年春季班,高雄市,高雄市第一社區大學,正念‧行動‧易經,劉哲雄
110年春季班,高雄市,高雄市第一社區大學,手風琴節奏樂團,胡麗珠
110年春季班,高雄市,高雄市第一社區大學,從頭學好英文─聽講篇,陳巨擘
110年春季班,高雄市,高雄市第一社區大學,隸書入門。明代行草書選臨﹙上﹚,朱國和
110年春季班,高雄市,高雄市第一社區大學,瘋拼布II,林美利
110年春季班,高雄市,高雄市第一社區大學,弦韻-二胡,蕭鐘淇
110年春季班,高雄市,高雄市第一社區大學,為愛自煮—自主把關的安心料理,林靜麗
110年春季班,高雄市,高雄市第一社區大學,相約縫拼布,張芳滿
110年春季班,高雄市,高雄市第一社區大學,融入生活日本語,魏秀春
110年春季班,高雄市,高雄市第一社區大學,幸福手繪(4)品味日常篇,陳貴芳
110年春季班,高雄市,高雄市第一社區大學,輕鬆玩雕塑,張錦郎
110年春季班,高雄市,高雄市第一社區大學,文化辛香料之旅,陳愛玲
110年春季班,高雄市,高雄市第一社區大學,尺八簫吹奏法,莊育禎
110年春季班,高雄市,高雄市第一社區大學,口琴 Do Re Mi,陳晟禕
110年春季班,高雄市,高雄市第一社區大學,日本語基礎會話 6,石田草生子
110年春季班,高雄市,高雄市第一社區大學,輕鬆舒壓–塗鴉趣 Part 1,林玲蓉
110年春季班,高雄市,高雄市第一社區大學,小田園綠生活-城市有機菜圃栽培,陳國松
110年春季班,高雄市,高雄市第一社區大學,旅行寫生趴趴go(8)色系篇,陳貴芳
110年春季班,高雄市,高雄市第一社區大學,水電DIY,林裕銘
110年春季班,高雄市,高雄市第一社區大學,漫畫人像彩繪,沈志惠
110年春季班,高雄市,高雄市第一社區大學,瑜珈入門-腦袋與身體的親密接觸,莊宜卿
110年春季班,高雄市,高雄市第一社區大學,學日語遊日本,蕭光瑜
110年春季班,高雄市,高雄市第一社區大學,舒活長壽健康養生,施宏哲
110年春季班,高雄市,高雄市第一社區大學,刺繡時光,歐惠雲
110年春季班,高雄市,高雄市第一社區大學,家用電器保養維修DIY,翁國基
110年春季班,高雄市,高雄市第一社區大學,台語教師增能及教法創新培訓,陳金花等講師群
110年春季班,高雄市,高雄市第一社區大學,瑜珈入門-與時好時壞的自己共處,莊宜卿
110年春季班,高雄市,高雄市第一社區大學,好食生活-水彩速寫課,許學鳴
110年春季班,高雄市,高雄市第一社區大學,從頭學好英文─讀寫篇,陳巨擘
110年春季班,高雄市,高雄市第一社區大學,水電DIY,林裕銘
110年春季班,高雄市,高雄市第一社區大學,輕鬆手網烘焙咖啡,郭子銘
110年春季班,高雄市,高雄市第一社區大學,輕鬆自在做老麵湯種麵包和饅頭,郝修台
110年春季班,高雄市,高雄市第一社區大學,柔韌的筋膜運動—俄羅斯武術的智慧,傅振益
110年春季班,高雄市,高雄市第一社區大學,釀造的藝術,倪光輝
110年春季班,高雄市,高雄市第一社區大學,地產大亨遊高雄,劉柏良
110年春季班,高雄市,高雄市第一社區大學,假日親子樂自然(3/13開課),林惠英
110年春季班,高雄市,高雄市第一社區大學,非洲鼓動－曼丁文化的美麗 [初階],李建亨
110年春季班,高雄市,高雄市第一社區大學,觀光日語,錢秋茜
110年春季班,高雄市,高雄市第一社區大學,美麗的洋裁店～縫紉機再體驗Part II,林美利
110年春季班,高雄市,高雄市第一社區大學,活用智慧手機不求人,李佩蓉
110年春季班,高雄市,高雄市第一社區大學,瑜珈的自我練習 (Andiappan Yoga & Self-practice),李書銘
110年春季班,高雄市,高雄市第一社區大學,靜心舒壓畫畫趣,林玲蓉
110年春季班,高雄市,高雄市第一社區大學,竹子會說話-中國笛,李如玉
110年春季班,高雄市,高雄市第一社區大學,輕鬆寫大字,陳文鋒
110年春季班,高雄市,高雄市第一社區大學,老宅回春,呂致遠
110年春季班,高雄市,高雄市第一社區大學,大家一起彈吉他,蘇和榮
110年春季班,高雄市,高雄市第一社區大學,古早美容回春術-新舊式挽臉技藝,尤秀惠
110年春季班,高雄市,高雄市第一社區大學,非洲鼓動－曼丁文化的美麗 [進階],李建亨
110年春季班,高雄市,高雄市第一社區大學,地產大亨遊高雄,劉柏良
110年春季班,高雄市,高雄市第一社區大學,感性素描(3/25起),林佩穎
110年春季班,高雄市,高雄市第一社區大學,與藝術家一起工作,林純用
110年春季班,高雄市,高雄市第一社區大學,陶藝生活家,梁冠英、李金碧
110年春季班,高雄市,高雄市第一社區大學,文學風景 心靈微旅行,邱瓊慧
110年春季班,高雄市,高雄市第一社區大學,專業咖啡生活美學(一),郭子銘
110年春季班,高雄市,高雄市第一社區大學,專業咖啡生活美學(二) (5/4開課),郭子銘
110年春季班,高雄市,高雄市第一社區大學,榫卯結構實際修復與操作 (1/23、1/24、1/30、1/31、2/6、2/7),王威棋
110年春季班,高雄市,高雄市第一社區大學,榫卯結構木作,王威棋
110年春季班,高雄市,高雄市第一社區大學,城市養蜂–引進自然的永續夥伴回到城市,洪崇榮等講師群
110年春季班,高雄市,高雄市第一社區大學,設計‧木‧生活 (3/13開課)(隔週上課),王炳文等講師群
110年春季班,高雄市,高雄市第一社區大學,食農初體驗,游淑燕、李文福
110年春季班,高雄市,高雄市第一社區大學,素描輕鬆學,王宗顯
110年春季班,高雄市,高雄市第一社區大學,柴燒手捏陶,王宗顯
110年春季班,高雄市,高雄市第一社區大學,水電進階－自動控制(上),林裕銘
110年春季班,高雄市,高雄市第一社區大學,水電進階－自動控制(下),林裕銘
110年春季班,高雄市,高雄市第一社區大學,陶笛狂想曲,陳瑋婷
110年春季班,高雄市,高雄市第一社區大學,口風琴異想曲,陳瑋婷
110年春季班,高雄市,高雄市第一社區大學,打狗台語開講社,蔡明錕
110年春季班,高雄市,高雄市第一社區大學,自然生態社,吳靜鴻
110年春季班,高雄市,高雄市第一社區大學,陶藝生活家社,曾巧敏
110年春季班,高雄市,高雄市第一社區大學,多元文化．魔法香料社,成冠儀
110年春季班,高雄市,高雄市第一社區大學,二胡研習社,秦家聲
