年度期別,縣市別,社區大學名稱,課程名稱,課程教師
108年第2期,彰化縣,彰化縣彰化社區大學,放鬆瑜伽&彼拉提斯【C】,洪秀芬老師
108年第2期,彰化縣,彰化縣彰化社區大學,牛埔社區人文之美 (免費課程,"陳璿宇老師/
李依佩老師/
林肯老師"
108年第2期,彰化縣,彰化縣彰化社區大學,手足臉耳按摩養身保健,"江慶興老師/
葉明芬老師"
108年第2期,彰化縣,彰化縣彰化社區大學,投資與理財 ,林鴻翰老師
108年第2期,彰化縣,彰化縣彰化社區大學,傳唱40年代老歌 (免費課程,許新曉老師
108年第2期,彰化縣,彰化縣彰化社區大學,五體書法,黃俊偉老師
108年第2期,彰化縣,彰化縣彰化社區大學,台灣鐵道探索小旅行,楊肇庭老師
108年第2期,彰化縣,彰化縣彰化社區大學,家庭共學－玩轉自律學習力,師資群
108年第2期,彰化縣,彰化縣彰化社區大學,忘掉拍照，學會攝影－社區影像紀錄【初階】,陳泰岳老師
108年第2期,彰化縣,彰化縣彰化社區大學,快樂學越南語【初階】,范氏伶老師
108年第2期,彰化縣,彰化縣彰化社區大學,楊家老架太極拳【B】,鄭世淵老師
108年第2期,彰化縣,彰化縣彰化社區大學,敦煌禪舞社團,邱素真老師
108年第2期,彰化縣,彰化縣彰化社區大學,法律問題不求人－生活法律講座,李郁霆老師
108年第2期,彰化縣,彰化縣彰化社區大學,快樂學口琴A【初階】,"李照民老師/
劉??老師"
108年第2期,彰化縣,彰化縣彰化社區大學,「陶」的道與藝,"黃睿義老師/
林傳祐老師"
108年第2期,彰化縣,彰化縣彰化社區大學,擊鼓集－力與美?太鼓【基礎】,林佩樺老師
108年第2期,彰化縣,彰化縣彰化社區大學,敦煌禪舞【C】,邱素真老師
108年第2期,彰化縣,彰化縣彰化社區大學,烏克麗麗輕鬆彈,陳彥彰老師
108年第2期,彰化縣,彰化縣彰化社區大學,鋼琴/電子琴快樂彈【進階應用】,"張怡嬅老師/
楊莉琦老師"
108年第2期,彰化縣,彰化縣彰化社區大學,台灣閩南語基礎課程－輔導考照 ,楊振裕老師
108年第2期,彰化縣,彰化縣彰化社區大學,時尚精緻下午茶點心,"葉姿余老師/
蘇佩如老師"
108年第2期,彰化縣,彰化縣彰化社區大學,享受慢時光—我的色鉛筆漫遊【B】,許雅婷老師
108年第2期,彰化縣,彰化縣彰化社區大學,成人長笛教室 【初階】,許義莉老師
108年第2期,彰化縣,彰化縣彰化社區大學,竹林社區樂活律動,"林秀女老師/
陳翠蓮老師"
108年第2期,彰化縣,彰化縣員永村社區大學,瑜珈綜合基礎(A),曹慧珍
108年第2期,彰化縣,彰化縣員永村社區大學,健身塑體核心運動A,劉妤庭
108年第2期,彰化縣,彰化縣員永村社區大學,健身塑體核心運動B,劉妤庭
108年第2期,彰化縣,彰化縣員永村社區大學,證券市場交易實務與技術分析,游學良
108年第2期,彰化縣,彰化縣員永村社區大學,素描與色鉛筆,李淨慈、李一芳
108年第2期,彰化縣,彰化縣員永村社區大學,日語會話(三),蘇玉華
108年第2期,彰化縣,彰化縣員永村社區大學,安卓活用手機(宅經濟)基礎,潘銹芸
108年第2期,彰化縣,彰化縣員永村社區大學,植物種苗培育與組織培養技術,陳威臣
108年第2期,彰化縣,彰化縣員永村社區大學,生態環保~有機作物栽培(進階),賴茂勝
108年第2期,彰化縣,彰化縣員永村社區大學,民謠吉他彈唱,蔡宗明
108年第2期,彰化縣,彰化縣員永村社區大學,說走就走英語旅遊趣,曾文瑜
108年第2期,彰化縣,彰化縣員永村社區大學,格林法則輕鬆學英文,陳冠名
108年第2期,彰化縣,彰化縣員永村社區大學,舞動指尖~電子琴彈唱,詹蕙安
108年第2期,彰化縣,彰化縣員永村社區大學,皮革手作,賴麗連
108年第2期,彰化縣,彰化縣員永村社區大學,國標舞&社交舞,郭蘭春
108年第2期,彰化縣,彰化縣員永村社區大學,陳式56式太極拳(下),陳奕燊
108年第2期,彰化縣,彰化縣員永村社區大學,西點烘焙,吳武才
108年第2期,彰化縣,彰化縣員永村社區大學,國台語流行歌曲技巧教學A,林金福
108年第2期,彰化縣,彰化縣員永村社區大學,用心跑步-馬拉松長跑訓練基礎,張世昌
108年第2期,彰化縣,彰化縣員永村社區大學,快樂養身瑜珈,陳淑莉
108年第2期,彰化縣,彰化縣員永村社區大學,舒緩瑜珈A,黃淑鳳
108年第2期,彰化縣,彰化縣員永村社區大學,蝶古巴特拼貼,李綺萍
108年第2期,彰化縣,彰化縣員永村社區大學,健身塑體核心運動C,劉妤庭
108年第2期,彰化縣,彰化縣員永村社區大學,體適能皮拉提斯(A),劉靜江
108年第2期,彰化縣,彰化縣員永村社區大學,健身塑體核心運動D,劉妤庭
108年第2期,彰化縣,彰化縣員永村社區大學,體適能皮拉提斯(B),劉靜江
108年第2期,彰化縣,彰化縣員永村社區大學,有氧韻律舞(永),張秀羚
108年第2期,彰化縣,彰化縣員永村社區大學,羽球初階(永),朱育民
108年第2期,彰化縣,彰化縣員永村社區大學,桌球研習(永),江憲宗
108年第2期,彰化縣,彰化縣員永村社區大學,社交舞輕鬆學,牟淑蘭
108年第2期,彰化縣,彰化縣員永村社區大學,長青運動-室內健身肌力訓練,張世昌
108年第2期,彰化縣,彰化縣員永村社區大學,舒緩瑜珈B,黃淑鳳
108年第2期,彰化縣,彰化縣員永村社區大學,皮拉提斯,顏春雪
108年第2期,彰化縣,彰化縣員永村社區大學,藝術與環保手工皂DIY(A),陳玉萍
108年第2期,彰化縣,彰化縣員永村社區大學,流行歌曲歌唱技巧,江意銘
108年第2期,彰化縣,彰化縣員永村社區大學,弦情藝緻~二胡進階A,陳洲呈
108年第2期,彰化縣,彰化縣員永村社區大學,食在保健-養生食品加工與利用,陳英波
108年第2期,彰化縣,彰化縣員永村社區大學,坐著火車去旅行，賞古蹟,吳成偉
108年第2期,彰化縣,彰化縣員永村社區大學,藥用植物(藥草)認識與應用,張友萍
108年第2期,彰化縣,彰化縣員永村社區大學,車禍糾紛處理與法律主張,許國良
108年第2期,彰化縣,彰化縣員永村社區大學,日語基礎一,方若評
108年第2期,彰化縣,彰化縣員永村社區大學,日語會話(六),蘇玉華
108年第2期,彰化縣,彰化縣員永村社區大學,小品真柏雕塑,徐榮中
108年第2期,彰化縣,彰化縣員永村社區大學,五體書法,黃俊偉
108年第2期,彰化縣,彰化縣員永村社區大學,烏龍茶史與茶道美學,陳錦昌
108年第2期,彰化縣,彰化縣員永村社區大學,蔬菜有機栽培管理,謝瑞裕
108年第2期,彰化縣,彰化縣員永村社區大學,"Easy travel, Easy Go!英文旅遊輕鬆走",王宜姍
108年第2期,彰化縣,彰化縣員永村社區大學,饒平客語生活運用與探討,邱美都
108年第2期,彰化縣,彰化縣員永村社區大學,武術養生-42式太極劍,張秀羚
108年第2期,彰化縣,彰化縣員永村社區大學,快樂瘦身舞(基礎),張巧欣
108年第2期,彰化縣,彰化縣員永村社區大學,實用攝影進階-創作(A),江村雄
108年第2期,彰化縣,彰化縣員永村社區大學,社交舞基礎,牟淑蘭
108年第2期,彰化縣,彰化縣員永村社區大學,高爾夫球研習(A),何柏霞
108年第2期,彰化縣,彰化縣員永村社區大學,創意翻糖蛋糕(基礎),黃千芮
108年第2期,彰化縣,彰化縣員永村社區大學,跑步健身基礎訓練,張世昌
108年第2期,彰化縣,彰化縣員永村社區大學,瑜珈綜合基礎(B),曹慧珍
108年第2期,彰化縣,彰化縣員永村社區大學,藝術與環保手工皂DIY(B),陳玉萍
108年第2期,彰化縣,彰化縣員永村社區大學,桌球A,許文強
108年第2期,彰化縣,彰化縣員永村社區大學,陳氏太極拳老架一路,楊桑慧
108年第2期,彰化縣,彰化縣員永村社區大學,Oriental Belly Dance 東方肚皮舞,劉妤庭
108年第2期,彰化縣,彰化縣員永村社區大學,中東肚皮舞(A),邱燕妮
108年第2期,彰化縣,彰化縣員永村社區大學,體適能有氧運動,張晏需
108年第2期,彰化縣,彰化縣員永村社區大學,中東肚皮舞(B),邱燕妮
108年第2期,彰化縣,彰化縣員永村社區大學,卡拉OK歌唱技巧A(永),翁秀琴
108年第2期,彰化縣,彰化縣員永村社區大學,薩克斯風初階(永),曹淑芳
108年第2期,彰化縣,彰化縣員永村社區大學,哈達瑜珈(永),胡文馨
108年第2期,彰化縣,彰化縣員永村社區大學,有氧雕塑舞蹈【A】(永),黃鈺?
108年第2期,彰化縣,彰化縣員永村社區大學,羽球進階(永),朱育民
108年第2期,彰化縣,彰化縣員永村社區大學,生活日語會話(八) ,蘇玉華
108年第2期,彰化縣,彰化縣員永村社區大學,瑜珈綜合基礎(C),曹慧珍
108年第2期,彰化縣,彰化縣員永村社區大學,活力輕體~空中瑜珈,陳絮旎
108年第2期,彰化縣,彰化縣員永村社區大學,中東肚皮舞(C),邱燕妮
108年第2期,彰化縣,彰化縣員永村社區大學,ZUMBA有氧健身舞A,劉妤庭
108年第2期,彰化縣,彰化縣員永村社區大學,樂活手機應用與電腦基礎,曾千芸
108年第2期,彰化縣,彰化縣員永村社區大學,投資與股票分析,趙家甫
108年第2期,彰化縣,彰化縣員永村社區大學,法律案例與訴訟實戰,康弼周
108年第2期,彰化縣,彰化縣員永村社區大學,書法藝術基礎,張炳城
108年第2期,彰化縣,彰化縣員永村社區大學,生態環保~有機作物栽培(實用),賴茂勝
108年第2期,彰化縣,彰化縣員永村社區大學,油畫創作,紀玲玉
108年第2期,彰化縣,彰化縣員永村社區大學,美麗人生之生活倫理美學,黃茂榮
108年第2期,彰化縣,彰化縣員永村社區大學,日語入門,蘇玉華
108年第2期,彰化縣,彰化縣員永村社區大學,醫學氣功,杞見勝
108年第2期,彰化縣,彰化縣員永村社區大學,永不凋謝的花草魔法時光,林振宸
108年第2期,彰化縣,彰化縣員永村社區大學,氣球造型藝術-基礎,程重嘉、張惟淑
108年第2期,彰化縣,彰化縣員永村社區大學,美國金屬線編織,許麗鈴
108年第2期,彰化縣,彰化縣員永村社區大學,歐式花藝設計,陳  卒
108年第2期,彰化縣,彰化縣員永村社區大學,最潮流行瘦身舞,張巧欣
108年第2期,彰化縣,彰化縣員永村社區大學,鄭子37式太極拳&氣功八段錦和太極八法五步,許登榮
108年第2期,彰化縣,彰化縣員永村社區大學,實用攝影進階-創作(B),江村雄
108年第2期,彰化縣,彰化縣員永村社區大學,社交舞花式技巧,曹碧玲
108年第2期,彰化縣,彰化縣員永村社區大學,弦情藝緻-二胡進階,陳洲呈
108年第2期,彰化縣,彰化縣員永村社區大學,高爾夫球研習(B),何柏霞
108年第2期,彰化縣,彰化縣員永村社區大學,游泳訓練(基礎)A,謝瓊冠
108年第2期,彰化縣,彰化縣員永村社區大學,瑜珈綜合基礎(D),曹慧珍
108年第2期,彰化縣,彰化縣員永村社區大學,藝術與環保手工皂DIY(C),陳玉萍
108年第2期,彰化縣,彰化縣員永村社區大學,流行MV熱舞,陳威儒
108年第2期,彰化縣,彰化縣員永村社區大學,塑身有氧曲線A,張晏需
108年第2期,彰化縣,彰化縣員永村社區大學,拉丁有氧B,劉妤庭
108年第2期,彰化縣,彰化縣員永村社區大學,活力有氧提斯,洪偉倩
108年第2期,彰化縣,彰化縣員永村社區大學,ZUMBA有氧健身舞B,劉妤庭
108年第2期,彰化縣,彰化縣員永村社區大學,十二經脈之精華配穴之應用(永),吳美茶
108年第2期,彰化縣,彰化縣員永村社區大學,輕鬆快樂學唱歌(永),張秀羚
108年第2期,彰化縣,彰化縣員永村社區大學,異國風情魅力肚皮舞(永),陳絮旎
108年第2期,彰化縣,彰化縣員永村社區大學,社交舞蹈(永),賴裕翔
108年第2期,彰化縣,彰化縣員永村社區大學,職能培養-花藝技術(永),陳翠華
108年第2期,彰化縣,彰化縣員永村社區大學,曲線瘦身有氧,黃郁婷
108年第2期,彰化縣,彰化縣員永村社區大學,說唱學日文(進階),蘇玉華
108年第2期,彰化縣,彰化縣員永村社區大學,卡拉OK歌唱基礎,蔡郁沛(謦安)
108年第2期,彰化縣,彰化縣員永村社區大學,書法美學A,李文華
108年第2期,彰化縣,彰化縣員永村社區大學,西洋花藝設計,許雍儀
108年第2期,彰化縣,彰化縣員永村社區大學,國台語流行歌曲技巧教學B,林金福
108年第2期,彰化縣,彰化縣員永村社區大學,古蹟巡禮-遊山玩水賞古蹟,吳成偉
108年第2期,彰化縣,彰化縣員永村社區大學,攝影基礎~手機攝影美學 ,江村雄、江浚騰
108年第2期,彰化縣,彰化縣員永村社區大學,中醫的奧秘(認識中藥-上篇),洪春南
108年第2期,彰化縣,彰化縣員永村社區大學,導遊領隊&導覽領團證照,蘇德義
108年第2期,彰化縣,彰化縣員永村社區大學,幸福的手作襪子娃娃,徐彩琴
108年第2期,彰化縣,彰化縣員永村社區大學,彩墨國畫,楊筱筠
108年第2期,彰化縣,彰化縣員永村社區大學,書法篆刻基礎,賴錦源
108年第2期,彰化縣,彰化縣員永村社區大學,書法美學B,李文華
108年第2期,彰化縣,彰化縣員永村社區大學,快樂英語ABC,曾文瑜
108年第2期,彰化縣,彰化縣員永村社區大學,四季好感棒針編織物,黃?誼
108年第2期,彰化縣,彰化縣員永村社區大學,池坊花道暨創意花藝(基礎),張儷齡(妙芬)
108年第2期,彰化縣,彰化縣員永村社區大學,快樂學口琴基礎,謝安定
108年第2期,彰化縣,彰化縣員永村社區大學,流行國標&社交舞(中級),湯湘湘
108年第2期,彰化縣,彰化縣員永村社區大學,燃脂瘦身舞(基礎),張巧欣
108年第2期,彰化縣,彰化縣員永村社區大學,陳式太極宗正一路28式&氣功八段錦和太極八法五步,許登榮
108年第2期,彰化縣,彰化縣員永村社區大學,卡拉OK歌唱技巧,蔡郁沛(謦安)
108年第2期,彰化縣,彰化縣員永村社區大學,小提琴演奏(基礎),黃毓婷
108年第2期,彰化縣,彰化縣員永村社區大學,陳氏太極拳正規推手,江弦蒼
108年第2期,彰化縣,彰化縣員永村社區大學,用心跑步-馬拉松訓練(進階),張世昌
108年第2期,彰化縣,彰化縣員永村社區大學,瑜珈綜合基礎(E),曹慧珍
108年第2期,彰化縣,彰化縣員永村社區大學,二胡演奏,林虹君
108年第2期,彰化縣,彰化縣員永村社區大學,流行舞蹈,劉妤庭
108年第2期,彰化縣,彰化縣員永村社區大學,體適能有氧舞蹈,洪偉倩
108年第2期,彰化縣,彰化縣員永村社區大學,哈燒韓國MV,陳威儒
108年第2期,彰化縣,彰化縣員永村社區大學,塑身有氧曲線B,張晏需
108年第2期,彰化縣,彰化縣員永村社區大學,輕鬆學二胡-初階(永),胡哲輔
108年第2期,彰化縣,彰化縣員永村社區大學,電子琴(進階)(永),張卉芸
108年第2期,彰化縣,彰化縣員永村社區大學,強力瘦身健康有氧(永),黃鈺?
108年第2期,彰化縣,彰化縣員永村社區大學,鼓動青春爵士鼓(永),蔡衍鐘
108年第2期,彰化縣,彰化縣員永村社區大學,樂活手工皂,黃鈴惠
108年第2期,彰化縣,彰化縣員永村社區大學,成人健康經營-輕鬆練瑜伽A,楊若琳
108年第2期,彰化縣,彰化縣員永村社區大學,活力輕體~皮拉提斯滾筒抗力球,陳絮旎
108年第2期,彰化縣,彰化縣員永村社區大學,生活中法律案例與訴訟實戰,康弼周
108年第2期,彰化縣,彰化縣員永村社區大學,SOP日本語進階(日語能力檢定第四級),彭世明
108年第2期,彰化縣,彰化縣員永村社區大學,國畫,蔡水鎮
108年第2期,彰化縣,彰化縣員永村社區大學,陶藝-手捏茶具(基礎) ,詹忠勝
108年第2期,彰化縣,彰化縣員永村社區大學,Easy English 基礎發音輕鬆說,王宜姍
108年第2期,彰化縣,彰化縣員永村社區大學,療癒粉彩Fun鬆畫,張欣婷、賴月偵
108年第2期,彰化縣,彰化縣員永村社區大學,易卦思想與運用,侯雪娟、黃宏文
108年第2期,彰化縣,彰化縣員永村社區大學,拇指琴,劉淑宜
108年第2期,彰化縣,彰化縣員永村社區大學,美甲凝膠彩繪,李明芳
108年第2期,彰化縣,彰化縣員永村社區大學,自然養生順氣操,蔡美碧
108年第2期,彰化縣,彰化縣員永村社區大學,流行社交舞(基礎),湯湘湘
108年第2期,彰化縣,彰化縣員永村社區大學,陳氏太極拳小架,江弦蒼
108年第2期,彰化縣,彰化縣員永村社區大學,國標舞、拉丁與摩登舞,牟淑蘭
108年第2期,彰化縣,彰化縣員永村社區大學,成人健康經營-輕鬆練瑜伽B,楊若琳
108年第2期,彰化縣,彰化縣員永村社區大學,情定西班牙-佛朗明哥舞,陳絮旎
108年第2期,彰化縣,彰化縣員永村社區大學,羽你同行~羽球基礎B,陳萱容
108年第2期,彰化縣,彰化縣員永村社區大學,體適能皮拉提斯(基礎),劉靜江
108年第2期,彰化縣,彰化縣員永村社區大學,輕鬆學二胡-進階(永),胡哲輔
108年第2期,彰化縣,彰化縣員永村社區大學,卡拉OK歌唱技巧B(永),翁秀琴
108年第2期,彰化縣,彰化縣員永村社區大學,花藝設計基礎(永),胡愛美
108年第2期,彰化縣,彰化縣員永村社區大學,活氧輕體瑜珈(永),陳貴花(漢娜)
108年第2期,彰化縣,彰化縣員永村社區大學,有氧雕塑舞蹈【B】(永),黃鈺?
108年第2期,彰化縣,彰化縣員永村社區大學,國標舞&社交舞(永),郭蘭春
108年第2期,彰化縣,彰化縣員永村社區大學,生態關懷與紀錄,蔡孟興、劉美玲
108年第2期,彰化縣,彰化縣員永村社區大學,高爾夫球研習(C),何柏霞
108年第2期,彰化縣,彰化縣員永村社區大學,中東肚皮舞(D),邱燕妮
108年第2期,彰化縣,彰化縣員永村社區大學,新古典融合舞,邱燕妮
108年第2期,彰化縣,彰化縣員永村社區大學,游泳訓練(基礎)B,葉東錦
108年第2期,彰化縣,彰化縣二社田社區大學,健康九久,邱美惠
108年第2期,彰化縣,彰化縣二社田社區大學,閃亮樂齡社,羅素卿
108年第2期,彰化縣,彰化縣二社田社區大學,社區經營,許東成
108年第2期,彰化縣,彰化縣二社田社區大學,說話的藝術,林俊陸
108年第2期,彰化縣,彰化縣二社田社區大學,咖啡魔術師,林俊陸
108年第2期,彰化縣,彰化縣二社田社區大學,鐵道文物研究社,陳朝強
108年第2期,彰化縣,彰化縣二社田社區大學,愛上馬拉松,鄭宗政
108年第2期,彰化縣,彰化縣二社田社區大學,社區老寶貝關懷社,張榕芳
108年第2期,彰化縣,彰化縣二社田社區大學,笛韻簫謠社,蕭惠燕
108年第2期,彰化縣,彰化縣二社田社區大學,吾愛吾笛樂團,陳冠秀
108年第2期,彰化縣,彰化縣二社田社區大學,親職教養面面觀讀書會,劉相蘭
108年第2期,彰化縣,彰化縣二社田社區大學,陶藝文創推廣社,葉志誠
108年第2期,彰化縣,彰化縣二社田社區大學,社區影像記錄社,謝瑞家
108年第2期,彰化縣,彰化縣二社田社區大學,慈興親子教養讀書會,陳欽明
108年第2期,彰化縣,彰化縣二社田社區大學,日本舞關懷社,林秀玲
108年第2期,彰化縣,彰化縣二社田社區大學,櫻花演歌社,林秀玲
108年第2期,彰化縣,彰化縣二社田社區大學,田中央室內樂團推廣社,詹怡君
108年第2期,彰化縣,彰化縣二社田社區大學,新住民舞蹈社,潘秋玄
108年第2期,彰化縣,彰化縣二社田社區大學,綜合運動舞,陳麗杏
108年第2期,彰化縣,彰化縣二社田社區大學,Zumba有氧A,謝絲珮
108年第2期,彰化縣,彰化縣二社田社區大學,哈達瑜珈A,陳月雪
108年第2期,彰化縣,彰化縣二社田社區大學,哈達瑜珈B,陳月雪
108年第2期,彰化縣,彰化縣二社田社區大學,哈達經絡養生瑜珈C,謝絲珮
108年第2期,彰化縣,彰化縣二社田社區大學,哈達經絡養生瑜珈E,謝絲珮
108年第2期,彰化縣,彰化縣二社田社區大學,Zumba有氧B,謝絲珮
108年第2期,彰化縣,彰化縣二社田社區大學,哈達經絡養生瑜珈F,謝絲珮
108年第2期,彰化縣,彰化縣二社田社區大學,哈達經絡養生瑜珈G,謝絲珮
108年第2期,彰化縣,彰化縣二社田社區大學,哈達瑜珈C,陳月雪
108年第2期,彰化縣,彰化縣二社田社區大學,哈達瑜珈D,陳月雪
108年第2期,彰化縣,彰化縣二社田社區大學,哈達瑜珈E,陳月雪
108年第2期,彰化縣,彰化縣二社田社區大學,國標舞,施惠馨
108年第2期,彰化縣,彰化縣二社田社區大學,社交舞,巫芳琬
108年第2期,彰化縣,彰化縣二社田社區大學,哈達瑜珈F,陳月雪
108年第2期,彰化縣,彰化縣二社田社區大學,二水在地旅遊與生態維護,劉炳賀
108年第2期,彰化縣,彰化縣二社田社區大學,強膝健骨養生功：大園班,吳茹慧
108年第2期,彰化縣,彰化縣二社田社區大學,強膝健骨養生功：合和班,吳茹慧
108年第2期,彰化縣,彰化縣二社田社區大學,流行鋼琴初階,林秋伶
108年第2期,彰化縣,彰化縣二社田社區大學,流行二胡輕鬆學A,賴逸軒
108年第2期,彰化縣,彰化縣二社田社區大學,美甲彩繪凝膠(基礎),李明芳
108年第2期,彰化縣,彰化縣二社田社區大學,薩克斯風(基礎),蕭文國
108年第2期,彰化縣,彰化縣二社田社區大學,裝潢木工-休閒木作：社頭班,洪文堅
108年第2期,彰化縣,彰化縣二社田社區大學,活氧輕體瑜珈A,陳漢娜
108年第2期,彰化縣,彰化縣二社田社區大學,活氧輕體瑜珈B,陳漢娜
108年第2期,彰化縣,彰化縣二社田社區大學,塑臂纖腰能量瑜珈,陳美娥
108年第2期,彰化縣,彰化縣二社田社區大學,流行鋼琴進階,林秋伶
108年第2期,彰化縣,彰化縣二社田社區大學,素描與油畫A,廖敏伎
108年第2期,彰化縣,彰化縣二社田社區大學,團體健身與核心訓練A,董佳綺
108年第2期,彰化縣,彰化縣二社田社區大學,英語會話(進階),丁聖宇
108年第2期,彰化縣,彰化縣二社田社區大學,Excel試算表應用(進階),陳淑玲
108年第2期,彰化縣,彰化縣二社田社區大學,37式太極拳,曹明智
108年第2期,彰化縣,彰化縣二社田社區大學,拉丁－熱舞（單人舞）,湯湘湘
108年第2期,彰化縣,彰化縣二社田社區大學,有趣的拼布,賴杏昭
108年第2期,彰化縣,彰化縣二社田社區大學,國台語流行歌唱,柯秀枝
108年第2期,彰化縣,彰化縣二社田社區大學,現代社交國標舞A,賴映諠
108年第2期,彰化縣,彰化縣二社田社區大學,二胡基礎B,許家棟
108年第2期,彰化縣,彰化縣二社田社區大學,綜合運動舞,陳麗杏
108年第2期,彰化縣,彰化縣二社田社區大學,活氧輕體瑜珈C,陳漢娜
108年第2期,彰化縣,彰化縣二社田社區大學,日語基礎(日常與旅遊會話),蕭如芳
108年第2期,彰化縣,彰化縣二社田社區大學,流行電子琴,林秋伶
108年第2期,彰化縣,彰化縣二社田社區大學,瘦身舞動有氧,  黃鈺?��
108年第2期,彰化縣,彰化縣二社田社區大學,鄭子太極拳37式氣功推手+四十二式太極劍,余添益
108年第2期,彰化縣,彰化縣二社田社區大學,二胡進階A,許家棟
108年第2期,彰化縣,彰化縣二社田社區大學,流行二胡輕鬆學B,賴逸軒
108年第2期,彰化縣,彰化縣二社田社區大學,團體健身與核心訓練B,董佳綺
108年第2期,彰化縣,彰化縣二社田社區大學,燃脂有氧C,賴怡俐
108年第2期,彰化縣,彰化縣二社田社區大學,養生舒壓瑜珈C,賴怡俐
108年第2期,彰化縣,彰化縣二社田社區大學,日語進階(日常與旅遊會話),蕭如芳
108年第2期,彰化縣,彰化縣二社田社區大學,國台語歌唱教學,李泳佶
108年第2期,彰化縣,彰化縣二社田社區大學,英語會話(基礎),丁聖宇
108年第2期,彰化縣,彰化縣二社田社區大學,塑身瑜珈,陳美娥
108年第2期,彰化縣,彰化縣二社田社區大學,現代社交國標舞B,賴映諠
108年第2期,彰化縣,彰化縣二社田社區大學,池坊花道,魯梅蘭
108年第2期,彰化縣,彰化縣二社田社區大學,體適能有氧舞蹈A,邱燕妮
108年第2期,彰化縣,彰化縣二社田社區大學,體適能有氧舞蹈B,邱燕妮
108年第2期,彰化縣,彰化縣二社田社區大學,英文故事趣,董汶宜
108年第2期,彰化縣,彰化縣二社田社區大學,雕塑曲線有氧,陳美娥
108年第2期,彰化縣,彰化縣二社田社區大學,快樂學越南語(基礎A),潘秋玄
108年第2期,彰化縣,彰化縣二社田社區大學,活氧輕體瑜珈D,陳漢娜
108年第2期,彰化縣,彰化縣二社田社區大學,快樂學越南語(進階A),潘秋玄
108年第2期,彰化縣,彰化縣二社田社區大學,新住民與成人寫作(基礎)：社頭班,蔡佩芳
108年第2期,彰化縣,彰化縣二社田社區大學,寫作與口語表達:社頭班,蔡佩芳
108年第2期,彰化縣,彰化縣二社田社區大學,華陀五禽戲-養生導引術,顏國充
108年第2期,彰化縣,彰化縣二社田社區大學,新住民生活藝能美學（進階）,陳瑞玲
108年第2期,彰化縣,彰化縣二社田社區大學,國台語歌唱技巧：廣興班,蔡淑雲
108年第2期,彰化縣,彰化縣二社田社區大學,快樂學越南語(基礎B),潘秋玄
108年第2期,彰化縣,彰化縣二社田社區大學,瘦身熱力有氧A,蕭至恩
108年第2期,彰化縣,彰化縣二社田社區大學,釋壓身心靈瑜珈A,蕭至恩
108年第2期,彰化縣,彰化縣二社田社區大學,笛簫B,吳紘寓
108年第2期,彰化縣,彰化縣二社田社區大學,13式太極拳,曹明智
108年第2期,彰化縣,彰化縣二社田社區大學,國台語歌唱技巧,蔡淑雲
108年第2期,彰化縣,彰化縣二社田社區大學,實用生活日語(進階),張淑玲
108年第2期,彰化縣,彰化縣二社田社區大學,跟上時代~活用手機e生活(實用B),潘銹芸
108年第2期,彰化縣,彰化縣二社田社區大學,無毒農場有機栽培,許祐瑜
108年第2期,彰化縣,彰化縣二社田社區大學,無毒農場農事體驗,許祐瑜
108年第2期,彰化縣,彰化縣二社田社區大學,哈達經絡養生瑜珈A,謝絲珮
108年第2期,彰化縣,彰化縣二社田社區大學,哈達經絡養生瑜珈B,謝絲珮
108年第2期,彰化縣,彰化縣二社田社區大學,快樂學越南語（進階B）,潘秋玄
108年第2期,彰化縣,彰化縣二社田社區大學,實用生活日語(基礎),張淑玲
108年第2期,彰化縣,彰化縣二社田社區大學,水墨畫,蕭美惠
108年第2期,彰化縣,彰化縣二社田社區大學,社區攝影美學實務A,謝瑞家
108年第2期,彰化縣,彰化縣二社田社區大學,燃脂有氧A,賴怡俐
108年第2期,彰化縣,彰化縣二社田社區大學,宗祠文化推廣,蕭彥勇
108年第2期,彰化縣,彰化縣二社田社區大學,氣球造型：田中班,黃彩惠
108年第2期,彰化縣,彰化縣二社田社區大學,社區關懷-日本舞快樂學,吳子瀠
108年第2期,彰化縣,彰化縣二社田社區大學,素描與油畫B,廖敏伎
108年第2期,彰化縣,彰化縣二社田社區大學,日文會話進階,林季昭
108年第2期,彰化縣,彰化縣二社田社區大學,實用生活英語(進階),梁??喬
108年第2期,彰化縣,彰化縣二社田社區大學,綜合運動舞A,陳麗杏
108年第2期,彰化縣,彰化縣二社田社區大學,說唱學日語(進階),吳子瀠
108年第2期,彰化縣,彰化縣二社田社區大學,24式太極拳,曹明智
108年第2期,彰化縣,彰化縣二社田社區大學,行書書法,林姮芬
108年第2期,彰化縣,彰化縣二社田社區大學,笛簫A,吳紘寓
108年第2期,彰化縣,彰化縣二社田社區大學,創意拼布小物,陳淑貞
108年第2期,彰化縣,彰化縣二社田社區大學,在地特色觀光導覽：中潭班,許名勝
108年第2期,彰化縣,彰化縣二社田社區大學,在地文史研究：西路班,蕭彥勇
108年第2期,彰化縣,彰化縣二社田社區大學,二胡進階B,許家棟
108年第2期,彰化縣,彰化縣二社田社區大學,哈達瑜珈,陳月雪
108年第2期,彰化縣,彰化縣二社田社區大學,觀光實務應用,蕭彥勇
108年第2期,彰化縣,彰化縣二社田社區大學,新住民及成人寫作(基礎)：田中班,蔡佩芳
108年第2期,彰化縣,彰化縣二社田社區大學,寫作與口語表達：田中班,蔡佩芳
